"","Year","Nominee","actor in a leading role","actor in a supporting role","actress in a leading role","actress in a supporting role","art direction","best picture","cinematography","costume design","directing","film editing","makeup","music (score)","music (song)","sound editing","sound mixing","visual effects","writing","writing (adapted screenplay)","writing (original screenplay)"
"1582","1977","A Little Night Music","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0"
"1583","1977","A Special Day","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1584","1977","Airport '77","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"1585","1977","Annie Hall","2","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0"
"1586","1977","Close Encounters of the Third Kind","0","0","0","2","2","0","1","0","2","2","0","2","0","1","2","2","0","0","0"
"1587","1977","Equus","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"1588","1977","I Never Promised You a Rose Garden","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"1589","1977","Islands in the Stream","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1590","1977","Julia","0","1","2","1","0","2","2","2","2","2","0","2","0","0","0","0","1","0","0"
"1591","1977","Looking for Mr. Goodbar","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1592","1977","Mohammad - Messenger of God","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1593","1977","Oh, God!","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"1594","1977","Pete's Dragon","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"1595","1977","Saturday Night Fever","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1596","1977","Smokey and the Bandit","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"1597","1977","Sorcerer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"1598","1977","Star Wars","0","2","0","0","1","2","0","1","2","1","0","1","0","0","1","1","2","0","0"
"1599","1977","That Obscure Object of Desire","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"1600","1977","The Deep","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"1601","1977","The Goodbye Girl","1","0","2","2","0","2","0","0","0","0","0","0","0","0","0","0","2","0","0"
"1602","1977","The Late Show","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"1603","1977","The Other Side of Midnight","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"1604","1977","The Rescuers","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"1605","1977","The Slipper and the Rose--The Story of Cinderella","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"1606","1977","The Spy Who Loved Me","0","0","0","0","2","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"1607","1977","The Turning Point","0","2","2","2","2","2","2","0","2","2","0","0","0","0","2","0","2","0","0"
"1608","1977","You Light Up My Life","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"1609","1978","An Unmarried Woman","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","2","0","0"
"1610","1978","Autumn Sonata","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"1611","1978","Bloodbrothers","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"1612","1978","California Suite","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"1613","1978","Caravans","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"1614","1978","Comes a Horseman","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1615","1978","Coming Home","1","2","1","2","0","2","0","0","2","2","0","0","0","0","0","0","1","0","0"
"1616","1978","Days of Heaven","0","0","0","0","0","0","1","2","0","0","0","2","0","0","2","0","0","0","0"
"1617","1978","Death on the Nile","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1618","1978","Foul Play","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"1619","1978","Grease","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"1620","1978","Heaven Can Wait","2","2","0","2","1","2","2","0","2","0","0","2","0","0","0","0","2","0","0"
"1621","1978","Hooper","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"1622","1978","Interiors","0","0","2","2","2","0","0","0","2","0","0","0","0","0","0","0","2","0","0"
"1623","1978","Midnight Express","0","2","0","0","0","2","0","0","2","2","0","1","0","0","0","0","1","0","0"
"1624","1978","Pretty Baby","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1625","1978","Same Time, Next Year","0","0","2","0","0","0","2","0","0","0","0","0","2","0","0","0","2","0","0"
"1626","1978","Superman","0","0","0","0","0","0","0","0","0","2","0","2","0","0","2","1","0","0","0"
"1627","1978","Thank God It's Friday","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"1628","1978","The Boys from Brazil","2","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0"
"1629","1978","The Brink's Job","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1630","1978","The Buddy Holly Story","2","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0"
"1631","1978","The Deer Hunter","2","1","0","2","0","1","2","0","1","1","0","0","0","0","1","0","2","0","0"
"1632","1978","The Magic of Lassie","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"1633","1978","The Swarm","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"1634","1978","The Wiz","0","0","0","0","2","0","2","2","0","0","0","2","0","0","0","0","0","0","0"
"1635","1979","...And Justice for All","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"1636","1979","10","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"1637","1979","1941","0","0","0","0","0","0","2","0","0","0","0","0","0","0","2","2","0","0","0"
"1638","1979","A Little Romance","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0"
"1639","1979","Agatha","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"1640","1979","Alien","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"1641","1979","All That Jazz","2","0","0","0","1","2","2","1","2","1","0","1","0","0","0","0","2","0","0"
"1642","1979","Apocalypse Now","0","2","0","0","2","2","1","0","2","2","0","0","0","0","1","0","2","0","0"
"1643","1979","Being There","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1644","1979","Breaking Away","0","0","0","2","0","2","0","0","2","0","0","2","0","0","0","0","1","0","0"
"1645","1979","Butch and Sundance: The Early Days","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"1646","1979","Chapter Two","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1647","1979","Ice Castles","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"1648","1979","Kramer vs. Kramer","1","2","0","1","0","1","2","0","1","2","0","0","0","0","0","0","1","0","0"
"1649","1979","La Cage aux Folles","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","2","0","0"
"1650","1979","Manhattan","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"1651","1979","Meteor","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"1652","1979","Moonraker","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"1653","1979","Norma Rae","0","0","1","0","0","2","0","0","0","0","0","0","1","0","0","0","2","0","0"
"1654","1979","Star Trek - The Motion Picture","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","2","0","0","0"
"1655","1979","Starting Over","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1656","1979","The Amityville Horror","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1657","1979","The Black Hole","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0"
"1658","1979","The Black Stallion","0","2","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0"
"1659","1979","The Champ","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1660","1979","The China Syndrome","2","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"1661","1979","The Electric Horseman","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"1662","1979","The Europeans","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"1663","1979","The Muppet Movie","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"1664","1979","The Promise","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"1665","1979","The Rose","0","2","2","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0"
"1666","1980","Altered States","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0"
"1667","1980","Breaker Morant","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"1668","1980","Brubaker","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"1669","1980","Coal Miner's Daughter","0","0","1","0","2","2","2","0","0","2","0","0","0","0","2","0","2","0","0"
"1670","1980","Fame","0","0","0","0","0","0","0","0","0","2","0","1","1","0","2","0","2","0","0"
"1671","1980","Gloria","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1672","1980","Honeysuckle Rose","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"1673","1980","Inside Moves","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1674","1980","Kagemusha (The Shadow Warrior)","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1675","1980","Melvin and Howard","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"1676","1980","Mon Oncle D'Amerique","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"1677","1980","My Brilliant Career","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"1678","1980","Nine to Five","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"1679","1980","Ordinary People","0","1","2","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0"
"1680","1980","Private Benjamin","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"1681","1980","Raging Bull","1","2","0","2","0","2","2","0","2","1","0","0","0","0","2","0","0","0","0"
"1682","1980","Resurrection","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1683","1980","Somewhere in Time","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"1684","1980","Tess","0","0","0","0","1","2","1","1","2","0","0","2","0","0","0","0","0","0","0"
"1685","1980","The Blue Lagoon","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1686","1980","The Competition","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0"
"1687","1980","The Elephant Man","2","0","0","0","2","2","0","2","2","2","0","2","0","0","0","0","2","0","0"
"1688","1980","The Empire Strikes Back","0","0","0","0","2","0","0","0","0","0","0","2","0","0","1","1","0","0","0"
"1689","1980","The Formula","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1690","1980","The Great Santini","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1691","1980","The Stunt Man","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","2","0","0"
"1692","1980","Tribute","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1693","1980","When Time Ran Out","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"1694","1981","Absence of Malice","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"1695","1981","An American Werewolf in London","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1696","1981","Arthur","2","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0"
"1697","1981","Atlantic City","2","0","2","0","0","2","0","0","2","0","0","0","0","0","0","0","2","0","0"
"1698","1981","Chariots of Fire","0","2","0","0","0","1","0","1","2","2","0","1","0","0","0","0","1","0","0"
"1699","1981","Dragonslayer","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0"
"1700","1981","Endless Love","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"1701","1981","Excalibur","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1702","1981","For Your Eyes Only","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"1703","1981","Heartbeeps","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"1704","1981","Heaven's Gate","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1705","1981","On Golden Pond","1","0","1","2","0","2","2","0","2","2","0","2","0","0","2","0","1","0","0"
"1706","1981","Only When I Laugh","0","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1707","1981","Outland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"1708","1981","Pennies from Heaven","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","2","0","0"
"1709","1981","Prince of the City","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"1710","1981","Ragtime","0","2","0","2","2","0","2","2","0","0","0","2","2","0","0","0","2","0","0"
"1711","1981","Raiders of the Lost Ark","0","0","0","0","1","2","2","0","2","1","0","2","0","1","1","1","0","0","0"
"1712","1981","Reds","2","2","2","1","2","2","1","2","1","2","0","0","0","0","2","0","2","0","0"
"1713","1981","The French Lieutenant's Woman","0","0","2","0","2","0","0","2","0","2","0","0","0","0","0","0","2","0","0"
"1714","1981","The Great Muppet Caper","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"1715","1982","An Officer and a Gentleman","0","1","2","0","0","0","0","0","0","2","0","2","1","0","0","0","2","0","0"
"1716","1982","Annie","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1717","1982","Best Friends","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"1718","1982","Blade Runner","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"1719","1982","Das Boot","0","0","0","0","0","0","2","0","2","2","0","0","0","2","2","0","2","0","0"
"1720","1982","Diner","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"1721","1982","E.T. The Extra-Terrestrial","0","0","0","0","0","2","2","0","2","2","0","1","0","1","1","1","2","0","0"
"1722","1982","Frances","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1723","1982","Gandhi","1","0","0","0","1","1","1","1","1","1","2","2","0","0","2","0","1","0","0"
"1724","1982","La Traviata","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"1725","1982","Missing","2","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0"
"1726","1982","My Favorite Year","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1727","1982","One from the Heart","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1728","1982","Poltergeist","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","2","0","0","0"
"1729","1982","Quest for Fire","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1730","1982","Rocky III","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"1731","1982","Sophie's Choice","0","0","1","0","0","0","2","2","0","0","0","2","0","0","0","0","2","0","0"
"1732","1982","The Best Little Whorehouse in Texas","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1733","1982","The Verdict","2","2","0","0","0","2","0","0","2","0","0","0","0","0","0","0","2","0","0"
"1734","1982","The World According to Garp","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1735","1982","Tootsie","2","0","0","1","0","2","2","0","2","2","0","0","2","0","2","0","2","0","0"
"1736","1982","Tron","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"1737","1982","Victor/Victoria","0","2","2","2","2","0","0","2","0","0","0","1","0","0","0","0","2","0","0"
"1738","1982","Yes, Giorgio","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"1739","1983","Betrayal","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"1740","1983","Blue Thunder","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"1741","1983","Cross Creek","0","2","0","2","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0"
"1742","1983","Educating Rita","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"1743","1983","Fanny & Alexander","0","0","0","0","1","0","1","1","2","0","0","0","0","0","0","0","2","0","0"
